what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1338242682693
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338242682695
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338242682696
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338242682697
os,sysinfo,,,"linux",1338242682705
arch,sysinfo,,,"x86_64",1338242682705
ws,sysinfo,,,"gtk",1338242682705
locale,sysinfo,,,"en_US",1338242682705
processors,sysinfo,,,"2",1338242682705
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1338242682705
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1338242682705
java.specification.name,sysinfo,,,"Java Platform API Specification",1338242682705
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338242682705
java.specification.version,sysinfo,,,"1.6",1338242682705
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338242682705
java.version,sysinfo,,,"1.6.0_24",1338242682705
java.vm.info,sysinfo,,,"mixed mode",1338242682705
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1338242682705
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338242682705
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338242682705
java.vm.specification.version,sysinfo,,,"1.0",1338242682705
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338242682705
java.vm.version,sysinfo,,,"20.0-b12",1338242682705
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1338242683135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338242738814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338242744246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338242744750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338242751297
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338242765459
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338242785559
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338242785674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338242785721
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338242797446
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338242799824
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1338242800889
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1338242800970
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1338242800978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338242801830
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338242803171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338242809504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338242828952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338242845166
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1338242888609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338242897517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338242984377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338242988364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338243050196
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1338243122588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243123154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243125310
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1338243125358
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1338243128054
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1338243128082
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1338243128094
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1338243128111
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1338243128113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243130124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243237319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243240659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243398468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243400699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243526172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338243543421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338243548025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338243570777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243576309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243645626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243645678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243647784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338243682001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338243691565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243699060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243705527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243715244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243733031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338243773117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338243778437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338247532617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247538456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247538589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247540227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247540363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247541558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247541752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247542409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338247542586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338247547414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338247559409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338247661490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338247699169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338247713965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338248202683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338248223937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338248238996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250033039
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338250044006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338250048410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338250049778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338250055275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338250548521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250557133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250559133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250571816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250574444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250576482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338250612416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338251048070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338253232596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338253234635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254565718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254607204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254628362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338254632024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254640102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254658930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254671434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254780872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338254808365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338254815789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254824195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338254868415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338254873766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338254897742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338254897880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254910647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254922243
error,log,,,"The program file specified in the launch configuration does not exist",1338254933001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254933356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338254935445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338254943874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254952985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254954144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254954574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254954751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254955889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254956025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254956225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254956392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254956627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254956930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254957190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254958015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254958641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254960027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254960952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338254961560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338254974749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338254983213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338254989033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338255061590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338255080048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338255109081
error,log,,,"The program file specified in the launch configuration does not exist",1338255118565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338255118893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338255124452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338255157495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255167760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255170303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338255172738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338255279737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338255318456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338255358611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338255370752
error,log,,,"The program file specified in the launch configuration does not exist",1338255383112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338255383474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338255385758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255388988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255390919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255391280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255391519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255391704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255391951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255392210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255392434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255392844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255393119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255393897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255395424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255395613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255395906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255396185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255396442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255396641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338255396970
